,Abs_Total,Car.truck.or van,Car.truck.or vanDrove alone,Car.truck.or vanCarpooled,Car.truck.or vanCarpooledIn 2-person carpool,Car.truck.or vanCarpooledIn 3-person carpool,Car.truck.or vanCarpooledIn 4-person carpool,Car.truck.or vanCarpooledIn 5- or 6-person carpool,Car.truck.or vanCarpooledIn 7-or-more-person carpool,Public transportation (excluding taxicab),Public transportation (excluding taxicab)Bus,Public transportation (excluding taxicab)Subway or elevated rail,Public transportation (excluding taxicab)Long-distance train or commuter rail,Public transportation (excluding taxicab)Light rail.streetcar or trolley (carro público in Puerto Rico),Public transportation (excluding taxicab)Ferryboat,Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked from home,Geography,NAME,state,State
1066,3013,2374,2149,225,62,68,95,0,0,284,48,131,105,0,0,0,0,0,50,0,305,1400000US17031810400,"Census Tract 8104,Cook County",17|031|810400,Illinois
1067,2096,1918,1774,144,88,20,36,0,0,32,0,32,0,0,0,7,0,0,34,8,97,1400000US17031810501,"Census Tract 8105,01,Cook County",17|031|810501,Illinois
1068,3135,2687,2543,144,126,2,16,0,0,235,108,64,63,0,0,27,0,0,72,35,79,1400000US17031810502,"Census Tract 8105,02,Cook County",17|031|810502,Illinois
1069,2131,1657,1510,147,147,0,0,0,0,168,80,27,61,0,0,12,0,21,49,47,177,1400000US17031810600,"Census Tract 8106,Cook County",17|031|810600,Illinois
1070,2369,1962,1828,134,63,0,71,0,0,197,128,15,54,0,0,0,0,21,29,9,151,1400000US17031810701,"Census Tract 8107,01,Cook County",17|031|810701,Illinois
1071,2129,1680,1641,39,39,0,0,0,0,334,186,16,132,0,0,0,0,0,29,7,79,1400000US17031810702,"Census Tract 8107,02,Cook County",17|031|810702,Illinois
1072,2550,2228,1875,353,353,0,0,0,0,167,92,29,46,0,0,0,0,0,15,6,134,1400000US17031810800,"Census Tract 8108,Cook County",17|031|810800,Illinois
1073,3122,2614,2472,142,133,9,0,0,0,253,96,99,58,0,0,11,0,0,53,0,191,1400000US17031810900,"Census Tract 8109,Cook County",17|031|810900,Illinois
1074,1984,1586,1284,302,247,55,0,0,0,114,30,40,44,0,0,17,0,0,0,18,249,1400000US17031811000,"Census Tract 8110,Cook County",17|031|811000,Illinois
1075,2986,2575,2418,157,112,41,4,0,0,189,88,12,79,10,0,0,0,54,0,35,133,1400000US17031811100,"Census Tract 8111,Cook County",17|031|811100,Illinois
1076,2576,2236,2072,164,102,62,0,0,0,70,0,10,60,0,0,0,0,23,0,72,175,1400000US17031811200,"Census Tract 8112,Cook County",17|031|811200,Illinois
1077,2068,1854,1607,247,213,34,0,0,0,1,1,0,0,0,0,20,0,23,77,0,93,1400000US17031811301,"Census Tract 8113,01,Cook County",17|031|811301,Illinois
1078,1773,1599,1452,147,122,25,0,0,0,47,30,0,17,0,0,0,0,0,56,0,71,1400000US17031811302,"Census Tract 8113,02,Cook County",17|031|811302,Illinois
1079,2993,2711,2484,227,152,59,16,0,0,80,14,17,49,0,0,0,0,0,134,0,68,1400000US17031811401,"Census Tract 8114,01,Cook County",17|031|811401,Illinois
1080,1950,1819,1481,338,318,20,0,0,0,71,9,8,46,0,8,0,0,0,29,0,31,1400000US17031811402,"Census Tract 8114,02,Cook County",17|031|811402,Illinois
1081,3047,2521,2359,162,88,50,24,0,0,123,24,38,61,0,0,6,0,0,114,55,228,1400000US17031811500,"Census Tract 8115,Cook County",17|031|811500,Illinois
1082,3301,2985,2853,132,81,0,51,0,0,136,31,46,59,0,0,12,0,22,11,7,128,1400000US17031811600,"Census Tract 8116,Cook County",17|031|811600,Illinois
1083,1862,1582,1483,99,91,8,0,0,0,77,18,28,31,0,0,0,0,10,57,0,136,1400000US17031811701,"Census Tract 8117,01,Cook County",17|031|811701,Illinois
1084,2487,2346,1999,347,252,70,0,21,4,34,14,0,20,0,0,7,0,0,0,12,88,1400000US17031811702,"Census Tract 8117,02,Cook County",17|031|811702,Illinois
1085,2555,2219,2036,183,132,0,51,0,0,78,78,0,0,0,0,0,9,8,32,24,185,1400000US17031811800,"Census Tract 8118,Cook County",17|031|811800,Illinois
1086,2838,1310,1217,93,61,16,12,4,0,650,16,293,341,0,0,39,31,7,280,0,521,1400000US17031811900,"Census Tract 8119,Cook County",17|031|811900,Illinois
1087,2642,1520,1447,73,73,0,0,0,0,384,0,171,160,53,0,0,0,110,92,0,536,1400000US17031812000,"Census Tract 8120,Cook County",17|031|812000,Illinois
1088,2313,1162,1093,69,54,0,0,0,15,285,42,209,34,0,0,0,0,18,24,0,824,1400000US17031812100,"Census Tract 8121,Cook County",17|031|812100,Illinois
1089,1909,1026,926,100,100,0,0,0,0,485,48,307,130,0,0,0,0,0,0,37,361,1400000US17031812200,"Census Tract 8122,Cook County",17|031|812200,Illinois
1090,2713,1490,1408,82,79,0,0,2,1,696,24,566,106,0,0,14,0,50,58,0,405,1400000US17031812301,"Census Tract 8123,01,Cook County",17|031|812301,Illinois
1091,1465,886,730,156,142,5,9,0,0,300,98,64,138,0,0,0,0,0,41,0,238,1400000US17031812302,"Census Tract 8123,02,Cook County",17|031|812302,Illinois
1092,1516,691,659,32,32,0,0,0,0,355,11,272,65,7,0,0,0,24,19,0,427,1400000US17031812400,"Census Tract 8124,Cook County",17|031|812400,Illinois
1093,1796,818,742,76,76,0,0,0,0,468,56,395,17,0,0,0,0,29,103,0,378,1400000US17031812500,"Census Tract 8125,Cook County",17|031|812500,Illinois
1094,1932,1174,1085,89,81,8,0,0,0,384,88,286,10,0,0,0,0,18,104,11,241,1400000US17031812600,"Census Tract 8126,Cook County",17|031|812600,Illinois
1095,1820,1167,1073,94,94,0,0,0,0,333,109,214,10,0,0,0,0,12,60,11,237,1400000US17031812700,"Census Tract 8127,Cook County",17|031|812700,Illinois
1096,1831,803,778,25,25,0,0,0,0,540,61,335,144,0,0,0,0,5,186,12,285,1400000US17031812801,"Census Tract 8128,01,Cook County",17|031|812801,Illinois
1097,1648,925,850,75,75,0,0,0,0,345,58,278,9,0,0,13,0,0,141,0,224,1400000US17031812802,"Census Tract 8128,02,Cook County",17|031|812802,Illinois
1098,2472,1338,1235,103,103,0,0,0,0,523,16,500,7,0,0,0,0,29,108,20,454,1400000US17031812900,"Census Tract 8129,Cook County",17|031|812900,Illinois
1099,2302,1290,1200,90,81,9,0,0,0,293,15,278,0,0,0,0,0,28,277,0,414,1400000US17031813000,"Census Tract 8130,Cook County",17|031|813000,Illinois
1100,2457,1692,1481,211,173,28,0,10,0,420,42,378,0,0,0,0,0,5,7,11,322,1400000US17031813100,"Census Tract 8131,Cook County",17|031|813100,Illinois
1101,2184,1061,817,244,236,0,8,0,0,657,54,571,32,0,0,35,0,37,26,19,349,1400000US17031813200,"Census Tract 8132,Cook County",17|031|813200,Illinois
1102,1674,1514,1142,372,250,50,0,59,13,110,53,57,0,0,0,0,0,10,13,0,27,1400000US17031813301,"Census Tract 8133,01,Cook County",17|031|813301,Illinois
1103,1440,1129,780,349,204,79,13,42,11,120,38,82,0,0,0,16,0,18,84,0,73,1400000US17031813302,"Census Tract 8133,02,Cook County",17|031|813302,Illinois
1104,3507,3099,2514,585,241,235,0,109,0,212,17,166,0,29,0,0,0,19,85,19,73,1400000US17031813400,"Census Tract 8134,Cook County",17|031|813400,Illinois
1105,3368,3039,2557,482,432,50,0,0,0,193,21,162,10,0,0,0,0,0,33,9,94,1400000US17031813500,"Census Tract 8135,Cook County",17|031|813500,Illinois
1106,2788,2545,2021,524,317,172,0,35,0,106,58,48,0,0,0,0,0,0,69,35,33,1400000US17031813600,"Census Tract 8136,Cook County",17|031|813600,Illinois
1107,1698,1343,1156,187,138,21,0,19,9,167,83,84,0,0,0,0,0,0,35,42,111,1400000US17031813701,"Census Tract 8137,01,Cook County",17|031|813701,Illinois
1108,2440,1918,1536,382,301,0,0,81,0,446,204,136,106,0,0,20,0,0,56,0,0,1400000US17031813702,"Census Tract 8137,02,Cook County",17|031|813702,Illinois
1109,1540,1107,1053,54,54,0,0,0,0,194,117,58,19,0,0,0,0,0,144,18,77,1400000US17031813801,"Census Tract 8138,01,Cook County",17|031|813801,Illinois
1110,2002,1479,1205,274,82,90,25,43,34,325,116,159,24,26,0,27,0,0,137,17,17,1400000US17031813802,"Census Tract 8138,02,Cook County",17|031|813802,Illinois
1111,2752,2248,1765,483,366,0,0,75,42,309,225,84,0,0,0,0,0,48,112,19,16,1400000US17031813900,"Census Tract 8139,Cook County",17|031|813900,Illinois
1112,2246,1939,1623,316,236,54,15,11,0,140,81,41,18,0,0,0,0,9,92,21,45,1400000US17031814000,"Census Tract 8140,Cook County",17|031|814000,Illinois
1113,2124,1676,1435,241,218,23,0,0,0,355,160,149,46,0,0,0,0,0,42,0,51,1400000US17031814100,"Census Tract 8141,Cook County",17|031|814100,Illinois
1114,3898,3598,3058,540,234,177,129,0,0,143,45,25,73,0,0,0,0,0,113,23,21,1400000US17031814200,"Census Tract 8142,Cook County",17|031|814200,Illinois
1115,2105,1906,1561,345,233,30,61,0,21,103,55,48,0,0,0,0,0,0,48,0,48,1400000US17031814300,"Census Tract 8143,Cook County",17|031|814300,Illinois
1116,3041,2838,2323,515,352,163,0,0,0,98,20,67,11,0,0,0,0,0,23,14,68,1400000US17031814400,"Census Tract 8144,Cook County",17|031|814400,Illinois
1117,2436,2230,1755,475,262,121,68,0,24,79,30,49,0,0,0,41,0,6,0,22,58,1400000US17031814500,"Census Tract 8145,Cook County",17|031|814500,Illinois
1118,2929,2271,1925,346,323,16,0,0,7,361,0,320,41,0,0,9,0,62,74,35,117,1400000US17031814600,"Census Tract 8146,Cook County",17|031|814600,Illinois
1119,2344,1934,1443,491,462,21,8,0,0,239,18,84,137,0,0,18,0,0,34,22,97,1400000US17031814700,"Census Tract 8147,Cook County",17|031|814700,Illinois
1120,2967,2368,2053,315,194,121,0,0,0,233,85,112,13,23,0,0,0,0,114,98,154,1400000US17031814800,"Census Tract 8148,Cook County",17|031|814800,Illinois
1121,3320,2501,2391,110,73,0,37,0,0,423,276,147,0,0,0,24,0,0,123,0,249,1400000US17031814900,"Census Tract 8149,Cook County",17|031|814900,Illinois
1122,2208,1684,1325,359,203,120,8,28,0,320,233,52,22,13,0,26,0,0,9,90,79,1400000US17031815000,"Census Tract 8150,Cook County",17|031|815000,Illinois
1123,2335,1984,1585,399,320,70,9,0,0,189,162,27,0,0,0,0,0,0,37,4,121,1400000US17031815100,"Census Tract 8151,Cook County",17|031|815100,Illinois
1124,3901,3209,2978,231,92,18,93,0,28,385,240,96,49,0,0,21,0,15,92,106,73,1400000US17031815200,"Census Tract 8152,Cook County",17|031|815200,Illinois
1125,1811,1359,1111,248,215,11,0,8,14,221,0,53,168,0,0,0,0,14,101,15,101,1400000US17031815300,"Census Tract 8153,Cook County",17|031|815300,Illinois
1126,2704,1710,1594,116,116,0,0,0,0,560,152,142,266,0,0,121,0,0,68,0,245,1400000US17031815400,"Census Tract 8154,Cook County",17|031|815400,Illinois
1127,3606,2928,2564,364,324,40,0,0,0,271,114,39,118,0,0,0,0,0,68,25,314,1400000US17031815500,"Census Tract 8155,Cook County",17|031|815500,Illinois
1128,2468,2238,2045,193,121,72,0,0,0,79,22,34,23,0,0,0,0,18,0,0,133,1400000US17031815600,"Census Tract 8156,Cook County",17|031|815600,Illinois
1129,1925,1416,1232,184,175,9,0,0,0,181,0,33,148,0,0,0,0,6,2,21,299,1400000US17031815701,"Census Tract 8157,01,Cook County",17|031|815701,Illinois
1130,2785,1969,1935,34,34,0,0,0,0,383,0,49,334,0,0,23,0,0,76,65,269,1400000US17031815702,"Census Tract 8157,02,Cook County",17|031|815702,Illinois
1131,837,576,480,96,89,7,0,0,0,85,6,0,79,0,0,0,0,0,40,0,136,1400000US17031815800,"Census Tract 8158,Cook County",17|031|815800,Illinois
1132,3480,1989,1655,334,311,23,0,0,0,606,43,367,196,0,0,63,0,0,202,78,542,1400000US17031815900,"Census Tract 8159,Cook County",17|031|815900,Illinois
1133,1992,1216,1114,102,100,0,0,2,0,315,25,277,13,0,0,0,0,8,54,0,399,1400000US17031816000,"Census Tract 8160,Cook County",17|031|816000,Illinois
1134,2666,1651,1550,101,101,0,0,0,0,424,149,268,7,0,0,13,0,11,209,134,224,1400000US17031816100,"Census Tract 8161,Cook County",17|031|816100,Illinois
1135,2062,1937,1750,187,158,29,0,0,0,26,26,0,0,0,0,0,0,0,0,0,99,1400000US17031816200,"Census Tract 8162,Cook County",17|031|816200,Illinois
1136,2317,2072,1807,265,240,0,25,0,0,92,63,0,29,0,0,0,0,0,92,0,61,1400000US17031816300,"Census Tract 8163,Cook County",17|031|816300,Illinois
1137,2217,1971,1310,661,465,87,69,24,16,124,70,54,0,0,0,14,0,0,76,18,14,1400000US17031816401,"Census Tract 8164,01,Cook County",17|031|816401,Illinois
1138,2162,1930,1624,306,172,49,65,20,0,94,61,17,16,0,0,18,0,4,36,48,32,1400000US17031816402,"Census Tract 8164,02,Cook County",17|031|816402,Illinois
1139,1893,1624,1450,174,108,0,46,20,0,17,17,0,0,0,0,0,0,0,106,18,128,1400000US17031816500,"Census Tract 8165,Cook County",17|031|816500,Illinois
1140,2036,1847,1678,169,141,0,13,15,0,0,0,0,0,0,0,0,0,0,82,13,94,1400000US17031816600,"Census Tract 8166,Cook County",17|031|816600,Illinois
1141,1378,1290,1072,218,210,4,4,0,0,14,0,10,4,0,0,7,0,0,21,8,38,1400000US17031816700,"Census Tract 8167,Cook County",17|031|816700,Illinois
1142,2650,2393,2134,259,158,88,13,0,0,22,0,1,21,0,0,15,0,0,9,12,199,1400000US17031816800,"Census Tract 8168,Cook County",17|031|816800,Illinois
1143,3320,2613,2340,273,204,57,0,12,0,389,320,19,50,0,0,0,0,0,13,41,264,1400000US17031816900,"Census Tract 8169,Cook County",17|031|816900,Illinois
1144,2071,1758,1498,260,217,43,0,0,0,104,86,18,0,0,0,70,0,13,50,24,52,1400000US17031817000,"Census Tract 8170,Cook County",17|031|817000,Illinois
1145,1805,1482,1303,179,179,0,0,0,0,170,115,55,0,0,0,0,0,0,48,48,57,1400000US17031817101,"Census Tract 8171,01,Cook County",17|031|817101,Illinois
1146,1285,1099,1069,30,30,0,0,0,0,107,60,31,16,0,0,0,0,0,0,0,79,1400000US17031817102,"Census Tract 8171,02,Cook County",17|031|817102,Illinois
1147,1527,1285,1192,93,69,24,0,0,0,56,17,0,39,0,0,0,0,0,69,11,106,1400000US17031817200,"Census Tract 8172,Cook County",17|031|817200,Illinois
1148,1194,1019,885,134,72,47,0,15,0,126,52,8,66,0,0,0,0,0,8,9,32,1400000US17031817300,"Census Tract 8173,Cook County",17|031|817300,Illinois
1149,2152,1977,1573,404,164,25,4,211,0,97,17,0,80,0,0,0,0,0,40,0,38,1400000US17031817400,"Census Tract 8174,Cook County",17|031|817400,Illinois
1150,1576,1316,1203,113,101,12,0,0,0,145,132,13,0,0,0,0,0,0,35,26,54,1400000US17031817500,"Census Tract 8175,Cook County",17|031|817500,Illinois
1151,1396,1131,893,238,198,38,0,0,2,130,38,92,0,0,0,0,0,0,40,41,54,1400000US17031817600,"Census Tract 8176,Cook County",17|031|817600,Illinois
1152,2417,2103,1956,147,98,38,0,11,0,194,120,74,0,0,0,0,0,0,38,0,82,1400000US17031817700,"Census Tract 8177,Cook County",17|031|817700,Illinois
1153,2871,2412,2370,42,42,0,0,0,0,239,140,93,6,0,0,22,0,0,30,118,50,1400000US17031817900,"Census Tract 8179,Cook County",17|031|817900,Illinois
1154,1603,1282,1107,175,163,12,0,0,0,115,32,83,0,0,0,0,0,0,75,0,131,1400000US17031818000,"Census Tract 8180,Cook County",17|031|818000,Illinois
1155,1254,1000,963,37,23,14,0,0,0,113,27,13,73,0,0,0,0,0,29,0,112,1400000US17031818100,"Census Tract 8181,Cook County",17|031|818100,Illinois
1156,2690,2357,2053,304,233,6,65,0,0,92,0,9,34,49,0,0,0,0,30,25,186,1400000US17031818200,"Census Tract 8182,Cook County",17|031|818200,Illinois
1157,2796,2278,2196,82,82,0,0,0,0,149,28,121,0,0,0,21,0,0,63,14,271,1400000US17031818300,"Census Tract 8183,Cook County",17|031|818300,Illinois
1158,1844,1342,1148,194,147,0,31,16,0,74,15,48,11,0,0,72,0,0,41,6,309,1400000US17031818401,"Census Tract 8184,01,Cook County",17|031|818401,Illinois
1159,1553,1291,1203,88,88,0,0,0,0,29,0,0,29,0,0,5,0,13,0,33,182,1400000US17031818402,"Census Tract 8184,02,Cook County",17|031|818402,Illinois
1160,2585,2038,1889,149,149,0,0,0,0,113,6,53,54,0,0,38,0,0,177,0,219,1400000US17031818500,"Census Tract 8185,Cook County",17|031|818500,Illinois
1161,2386,1663,1492,171,171,0,0,0,0,285,15,42,228,0,0,0,0,9,13,21,395,1400000US17031818600,"Census Tract 8186,Cook County",17|031|818600,Illinois
1162,2060,1640,1534,106,49,44,13,0,0,281,0,83,198,0,0,0,0,13,39,0,87,1400000US17031818700,"Census Tract 8187,Cook County",17|031|818700,Illinois
1163,2842,2308,2059,249,173,76,0,0,0,195,0,11,184,0,0,0,0,7,37,0,295,1400000US17031818800,"Census Tract 8188,Cook County",17|031|818800,Illinois
1164,1876,1309,1049,260,218,42,0,0,0,220,28,27,165,0,0,0,0,27,81,9,230,1400000US17031818900,"Census Tract 8189,Cook County",17|031|818900,Illinois
1165,2106,1402,1351,51,30,8,13,0,0,349,7,0,342,0,0,0,0,15,16,48,276,1400000US17031819000,"Census Tract 8190,Cook County",17|031|819000,Illinois
1166,1616,1206,1100,106,106,0,0,0,0,113,28,53,32,0,0,0,0,0,95,0,202,1400000US17031819100,"Census Tract 8191,Cook County",17|031|819100,Illinois
1167,3512,2740,2269,471,388,52,11,8,12,331,273,15,43,0,0,31,0,56,11,76,267,1400000US17031819200,"Census Tract 8192,Cook County",17|031|819200,Illinois
1168,1448,1054,918,136,108,28,0,0,0,153,0,0,153,0,0,0,0,0,9,21,211,1400000US17031819300,"Census Tract 8193,Cook County",17|031|819300,Illinois
1169,3051,2390,2138,252,92,114,46,0,0,213,0,0,213,0,0,52,0,41,30,17,308,1400000US17031819400,"Census Tract 8194,Cook County",17|031|819400,Illinois
1170,1741,1248,1027,221,126,13,82,0,0,259,16,0,243,0,0,0,0,0,54,12,168,1400000US17031819500,"Census Tract 8195,Cook County",17|031|819500,Illinois
1171,1970,1214,1163,51,51,0,0,0,0,350,0,19,331,0,0,0,0,0,26,6,374,1400000US17031819600,"Census Tract 8196,Cook County",17|031|819600,Illinois
1172,2421,1386,1321,65,65,0,0,0,0,399,0,5,389,5,0,0,0,25,39,60,512,1400000US17031819700,"Census Tract 8197,Cook County",17|031|819700,Illinois
1173,2422,1542,1488,54,35,19,0,0,0,294,2,27,265,0,0,0,0,16,85,0,485,1400000US17031819801,"Census Tract 8198,01,Cook County",17|031|819801,Illinois
1174,1051,695,621,74,45,7,22,0,0,166,0,18,148,0,0,0,0,0,13,4,173,1400000US17031819802,"Census Tract 8198,02,Cook County",17|031|819802,Illinois
1175,1289,905,868,37,22,15,0,0,0,215,0,22,193,0,0,8,0,10,8,0,143,1400000US17031819900,"Census Tract 8199,Cook County",17|031|819900,Illinois
1176,925,589,527,62,62,0,0,0,0,196,0,7,183,6,0,0,0,21,0,0,119,1400000US17031820000,"Census Tract 8200,Cook County",17|031|820000,Illinois
1177,3306,2247,2163,84,71,0,13,0,0,333,47,44,242,0,0,0,0,0,42,41,643,1400000US17031820101,"Census Tract 8201,01,Cook County",17|031|820101,Illinois
1178,1991,1551,1469,82,82,0,0,0,0,187,8,26,153,0,0,0,0,45,43,9,156,1400000US17031820103,"Census Tract 8201,03,Cook County",17|031|820103,Illinois
1179,2285,1723,1648,75,75,0,0,0,0,168,63,8,97,0,0,0,0,41,3,31,319,1400000US17031820104,"Census Tract 8201,04,Cook County",17|031|820104,Illinois
1180,1463,1312,1223,89,64,10,12,0,3,21,0,0,21,0,0,0,0,0,61,7,62,1400000US17031820202,"Census Tract 8202,02,Cook County",17|031|820202,Illinois
1181,1699,1361,1299,62,62,0,0,0,0,60,22,0,38,0,0,0,0,0,26,0,252,1400000US17031820203,"Census Tract 8202,03,Cook County",17|031|820203,Illinois
1182,2287,1658,1522,136,136,0,0,0,0,298,184,0,102,12,0,0,0,0,0,46,285,1400000US17031820204,"Census Tract 8202,04,Cook County",17|031|820204,Illinois
1183,2412,2259,1823,436,386,50,0,0,0,112,63,49,0,0,0,0,0,0,0,29,12,1400000US17031820300,"Census Tract 8203,Cook County",17|031|820300,Illinois
1184,2089,1697,1428,269,234,21,0,14,0,186,95,79,12,0,0,0,0,16,118,27,45,1400000US17031820400,"Census Tract 8204,Cook County",17|031|820400,Illinois
1185,2670,2530,2310,220,128,44,18,0,30,40,3,37,0,0,0,38,0,14,18,0,30,1400000US17031820501,"Census Tract 8205,01,Cook County",17|031|820501,Illinois
1186,2465,2225,2083,142,28,49,5,0,60,44,0,17,27,0,0,0,0,0,36,0,160,1400000US17031820502,"Census Tract 8205,02,Cook County",17|031|820502,Illinois
1187,2473,2302,2043,259,203,44,12,0,0,74,10,58,6,0,0,0,0,11,24,7,55,1400000US17031820603,"Census Tract 8206,03,Cook County",17|031|820603,Illinois
1188,1298,1278,1220,58,9,35,0,14,0,10,0,10,0,0,0,0,0,10,0,0,0,1400000US17031820604,"Census Tract 8206,04,Cook County",17|031|820604,Illinois
1189,2998,2628,2386,242,117,69,56,0,0,248,233,0,15,0,0,0,0,0,62,12,48,1400000US17031820605,"Census Tract 8206,05,Cook County",17|031|820605,Illinois
1190,2129,1755,1648,107,95,12,0,0,0,57,11,36,10,0,0,0,0,0,0,40,277,1400000US17031820606,"Census Tract 8206,06,Cook County",17|031|820606,Illinois
1191,3224,2703,2465,238,238,0,0,0,0,293,89,0,204,0,0,0,0,0,17,0,211,1400000US17031820700,"Census Tract 8207,Cook County",17|031|820700,Illinois
1192,1894,1724,1336,388,254,28,100,4,2,68,0,35,33,0,0,6,8,0,36,0,52,1400000US17031820800,"Census Tract 8208,Cook County",17|031|820800,Illinois
1193,2321,2121,1897,224,180,5,39,0,0,109,88,14,7,0,0,0,0,0,56,7,28,1400000US17031820901,"Census Tract 8209,01,Cook County",17|031|820901,Illinois
1194,2971,2556,2175,381,304,68,0,0,9,231,45,150,24,12,0,0,0,10,99,0,75,1400000US17031820902,"Census Tract 8209,02,Cook County",17|031|820902,Illinois
1195,2250,1961,1540,421,346,24,51,0,0,107,30,60,17,0,0,5,0,0,0,11,166,1400000US17031821001,"Census Tract 8210,01,Cook County",17|031|821001,Illinois
1196,2170,2096,1888,208,174,10,24,0,0,33,33,0,0,0,0,12,0,0,0,0,29,1400000US17031821002,"Census Tract 8210,02,Cook County",17|031|821002,Illinois
1197,1859,1671,1594,77,60,8,0,9,0,52,28,24,0,0,0,0,0,0,0,8,128,1400000US17031821101,"Census Tract 8211,01,Cook County",17|031|821101,Illinois
1198,2053,1777,1330,447,440,7,0,0,0,58,6,42,10,0,0,23,12,0,56,24,103,1400000US17031821102,"Census Tract 8211,02,Cook County",17|031|821102,Illinois
1199,2457,1809,1560,249,249,0,0,0,0,498,151,97,176,0,74,58,0,0,53,23,16,1400000US17031821200,"Census Tract 8212,Cook County",17|031|821200,Illinois
1200,2718,2306,2112,194,151,43,0,0,0,239,99,54,86,0,0,25,0,0,67,26,55,1400000US17031821300,"Census Tract 8213,Cook County",17|031|821300,Illinois
1201,1253,810,746,64,36,3,25,0,0,225,179,46,0,0,0,10,0,0,40,60,108,1400000US17031821401,"Census Tract 8214,01,Cook County",17|031|821401,Illinois
1202,1204,1019,937,82,58,24,0,0,0,165,56,17,92,0,0,0,0,0,10,0,10,1400000US17031821402,"Census Tract 8214,02,Cook County",17|031|821402,Illinois
1203,532,396,353,43,36,0,0,0,7,77,61,0,16,0,0,0,0,0,0,22,37,1400000US17031821500,"Census Tract 8215,Cook County",17|031|821500,Illinois
1204,2300,1779,1685,94,66,0,28,0,0,160,30,9,121,0,0,32,0,0,0,30,299,1400000US17031821600,"Census Tract 8216,Cook County",17|031|821600,Illinois
1205,2270,1883,1810,73,63,10,0,0,0,191,26,0,165,0,0,0,0,0,25,0,171,1400000US17031821700,"Census Tract 8217,Cook County",17|031|821700,Illinois
1206,2814,2194,2053,141,87,54,0,0,0,212,0,178,34,0,0,0,0,0,77,19,312,1400000US17031821800,"Census Tract 8218,Cook County",17|031|821800,Illinois
1207,2357,1980,1875,105,75,30,0,0,0,134,26,16,92,0,0,46,0,0,31,4,162,1400000US17031821900,"Census Tract 8219,Cook County",17|031|821900,Illinois
1208,2074,1721,1542,179,148,31,0,0,0,193,113,23,57,0,0,11,0,0,15,6,128,1400000US17031822000,"Census Tract 8220,Cook County",17|031|822000,Illinois
1209,1737,1426,1357,69,69,0,0,0,0,148,39,9,100,0,0,0,0,0,50,0,113,1400000US17031822101,"Census Tract 8221,01,Cook County",17|031|822101,Illinois
1210,2443,1951,1565,386,302,52,0,0,32,219,57,151,11,0,0,0,0,0,130,0,143,1400000US17031822102,"Census Tract 8221,02,Cook County",17|031|822102,Illinois
1211,1824,1523,1304,219,157,26,0,36,0,154,31,59,51,13,0,0,0,0,0,40,107,1400000US17031822200,"Census Tract 8222,Cook County",17|031|822200,Illinois
1212,1736,1495,1244,251,147,92,12,0,0,37,0,31,6,0,0,0,0,0,55,9,140,1400000US17031822301,"Census Tract 8223,01,Cook County",17|031|822301,Illinois
1213,1837,1673,1383,290,147,137,0,0,6,61,8,0,53,0,0,0,0,0,60,0,43,1400000US17031822302,"Census Tract 8223,02,Cook County",17|031|822302,Illinois
1214,2594,2417,2099,318,245,0,73,0,0,27,27,0,0,0,0,11,0,0,87,0,52,1400000US17031822400,"Census Tract 8224,Cook County",17|031|822400,Illinois
